ocid,compiledRelease/id,compiledRelease/awards/0/id,compiledRelease/awards/0/value/amount,compiledRelease/awards/0/value/currency,compiledRelease/awards/0/value/currencyName,compiledRelease/awards/0/date
ocds-dgv273-seacev3-1239340,ocds-dgv273-seacev3-1239340-2026-09-10T10:19:55.835841-05:00,1239340-10182252137,51000.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1243336,ocds-dgv273-seacev3-1243336-2026-09-10T10:19:55.673833-05:00,1243336-10026903608,183009.15,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1244210,ocds-dgv273-seacev3-1244210-2026-09-10T10:19:55.627849-05:00,1244210-20605661671,99250.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1241337,ocds-dgv273-seacev3-1241337-2026-09-10T10:19:55.337575-05:00,1241337-1825303,200000.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1242840,ocds-dgv273-seacev3-1242840-2026-09-10T10:19:55.282906-05:00,1242840-20607070921,69695.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1238781,ocds-dgv273-seacev3-1238781-2026-09-10T10:19:54.878109-05:00,1238781-1821234,1937431.95,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1243174,ocds-dgv273-seacev3-1243174-2026-09-10T10:19:54.832834-05:00,1243174-20604475059,74999.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1238179,ocds-dgv273-seacev3-1238179-2026-09-10T10:19:54.600903-05:00,1238179-20609570131,642719.4,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1241913,ocds-dgv273-seacev3-1241913-2026-09-10T10:19:53.940614-05:00,1241913-20609840791,187572.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1242062,ocds-dgv273-seacev3-1242062-2026-09-10T10:19:53.433931-05:00,1242062-20604638004,54850.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1244348,ocds-dgv273-seacev3-1244348-2026-09-10T10:19:53.421752-05:00,1244348-20513679875,87004.8,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1245613,ocds-dgv273-seacev3-1245613-2026-09-10T10:19:53.301759-05:00,1245613-1827265,724120.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-2026-1926-181,ocds-dgv273-seacev3-2026-1926-181-2026-09-10T10:19:53.220039-05:00,1242297-20538780325,56187.69,USD,Dólar Norteamericano,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1240804,ocds-dgv273-seacev3-1240804-2026-09-10T10:19:53.150264-05:00,1240804-1824033,510547.94,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1240699,ocds-dgv273-seacev3-1240699-2026-09-10T10:19:53.027781-05:00,1240699-10248714650,233400.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1238334,ocds-dgv273-seacev3-1238334-2026-09-10T10:19:52.954907-05:00,1238334-20612214957,55350.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1239341,ocds-dgv273-seacev3-1239341-2026-09-10T10:19:52.829223-05:00,1239341-1824664,85600.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1241547,ocds-dgv273-seacev3-1241547-2026-09-10T10:19:52.614978-05:00,1241547-20573293861,136658.47,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1245063,ocds-dgv273-seacev3-1245063-2026-09-10T10:19:52.299340-05:00,1245063-10282916563,65160.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1245063,ocds-dgv273-seacev3-1245063-2026-09-10T10:19:52.299340-05:00,1245063-20509860981,407192.1,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1242477,ocds-dgv273-seacev3-1242477-2026-09-10T10:19:46.130634-05:00,1242477-20511037001,167737.5,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1240882,ocds-dgv273-seacev3-1240882-2026-09-10T10:19:45.854581-05:00,1240882-20602748678,332558.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1240013,ocds-dgv273-seacev3-1240013-2026-09-10T10:19:45.584808-05:00,1240013-10238934694,89100.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-200164-1,ocds-dgv273-seacev3-2026-200164-1-2026-09-10T10:19:44.840851-05:00,1242849-20603032480,64600.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1239784,ocds-dgv273-seacev3-1239784-2026-09-10T10:19:44.354423-05:00,1239784-1822704,69206.14,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1239063,ocds-dgv273-seacev3-1239063-2026-09-10T10:19:44.235386-05:00,1239063-20610740082,93595.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1242967,ocds-dgv273-seacev3-1242967-2026-09-10T10:19:44.021859-05:00,1242967-20505110651,78760.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244854,ocds-dgv273-seacev3-1244854-2026-09-10T10:19:43.973580-05:00,1244854-10457636232,349554.78,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1242044,ocds-dgv273-seacev3-1242044-2026-09-10T10:19:43.850074-05:00,1242044-20550683645,116500.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-2373-39,ocds-dgv273-seacev3-2026-2373-39-2026-09-10T10:19:43.800548-05:00,1240051-20600204352,265680.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1242497,ocds-dgv273-seacev3-1242497-2026-09-10T10:19:43.712920-05:00,1242497-20613663801,83269.5,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1238566,ocds-dgv273-seacev3-1238566-2026-09-10T10:19:43.678731-05:00,1238566-20502919793,76810.2,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1244559,ocds-dgv273-seacev3-1244559-2026-09-10T10:19:43.417357-05:00,1244559-1828523,1766790.78,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1244430,ocds-dgv273-seacev3-1244430-2026-09-10T10:19:43.398165-05:00,1244430-20613107828,182975.0,PEN,Soles,2026-09-08T19:20:28-05:00
ocds-dgv273-seacev3-1238994,ocds-dgv273-seacev3-1238994-2026-09-10T10:19:43.381587-05:00,1238994-20610476580,401500.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-962-2,ocds-dgv273-seacev3-2026-962-2-2026-09-10T10:19:43.294157-05:00,1241935-1826029,736413.85,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1242588,ocds-dgv273-seacev3-1242588-2026-09-10T10:19:43.152994-05:00,1242588-10067726494,27000.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-2392-109,ocds-dgv273-seacev3-2026-2392-109-2026-09-10T10:19:43.106284-05:00,1241725-20467534026,143720.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1240413,ocds-dgv273-seacev3-1240413-2026-09-10T10:19:42.876831-05:00,1240413-1823670,1021173.66,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1240871,ocds-dgv273-seacev3-1240871-2026-09-10T10:19:41.794129-05:00,1240871-20603820968,17500.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1241646,ocds-dgv273-seacev3-1241646-2026-09-10T10:19:41.513501-05:00,1241646-20604202842,49191.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1244614,ocds-dgv273-seacev3-1244614-2026-09-10T10:19:40.724854-05:00,1244614-20612464341,129800.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1238995,ocds-dgv273-seacev3-1238995-2026-09-10T10:19:40.530514-05:00,1238995-20563979144,95000.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1240225,ocds-dgv273-seacev3-1240225-2026-09-10T10:19:40.450247-05:00,1240225-10238934694,702000.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1241467,ocds-dgv273-seacev3-1241467-2026-09-10T10:19:34.884845-05:00,1241467-20533647724,126000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1241065,ocds-dgv273-seacev3-1241065-2026-09-10T10:19:34.776644-05:00,1241065-20601002915,90500.4,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1238527,ocds-dgv273-seacev3-1238527-2026-09-10T10:19:34.383509-05:00,1238527-1821403,1760039.33,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1242493,ocds-dgv273-seacev3-1242493-2026-09-10T10:19:33.731725-05:00,1242493-L9000033088,5725.6,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1246168,ocds-dgv273-seacev3-1246168-2026-09-10T10:19:33.484803-05:00,1246168-1828302,1221829.34,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1241696,ocds-dgv273-seacev3-1241696-2026-09-10T10:19:33.455811-05:00,1241696-20492897664,65313.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1240753,ocds-dgv273-seacev3-1240753-2026-09-10T10:19:33.401718-05:00,1240753-1822624,920000.0,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1241774,ocds-dgv273-seacev3-1241774-2026-09-10T10:19:33.110621-05:00,1241774-1825963,1355815.23,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-2026-10246-37,ocds-dgv273-seacev3-2026-10246-37-2026-09-10T10:19:32.458347-05:00,1242714-1827539,143050.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1243346,ocds-dgv273-seacev3-1243346-2026-09-10T10:19:32.417615-05:00,1243346-20603429321,57088.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1245009,ocds-dgv273-seacev3-1245009-2026-09-10T10:19:32.219246-05:00,1245009-20607941697,472000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1242373,ocds-dgv273-seacev3-1242373-2026-09-10T10:19:32.173690-05:00,1242373-10700072351,74447.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1238153,ocds-dgv273-seacev3-1238153-2026-09-10T10:19:32.040405-05:00,1238153-20448135561,1042800.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1243982,ocds-dgv273-seacev3-1243982-2026-09-10T10:19:31.981931-05:00,1243982-20603228899,96500.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1241652,ocds-dgv273-seacev3-1241652-2026-09-10T10:19:31.920703-05:00,1241652-20606948507,1521000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1241623,ocds-dgv273-seacev3-1241623-2026-09-10T10:19:31.907845-05:00,1241623-20533647724,66500.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1241205,ocds-dgv273-seacev3-1241205-2026-09-10T10:19:31.806435-05:00,1241205-10625143107,68385.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1241111,ocds-dgv273-seacev3-1241111-2026-09-10T10:19:31.593655-05:00,1241111-1826104,111200.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1246162,ocds-dgv273-seacev3-1246162-2026-09-10T10:19:31.489941-05:00,1246162-1828491,74431.62,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1243049,ocds-dgv273-seacev3-1243049-2026-09-10T10:19:31.456372-05:00,1243049-20611743662,59900.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1247217,ocds-dgv273-seacev3-1247217-2026-09-10T10:19:31.308522-05:00,1247217-20604033528,101952.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1238467,ocds-dgv273-seacev3-1238467-2026-09-10T10:19:31.238655-05:00,1238467-10458163427,51232.5,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-739-4,ocds-dgv273-seacev3-2026-739-4-2026-09-10T10:19:31.108098-05:00,1244514-10443462991,191294.39,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-1342-3,ocds-dgv273-seacev3-2026-1342-3-2026-09-10T10:19:31.034952-05:00,1244402-20467534026,89701.6,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1241181,ocds-dgv273-seacev3-1241181-2026-09-10T10:19:31.019015-05:00,1241181-20565643496,390798.0,PEN,Nuevos Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1247244,ocds-dgv273-seacev3-1247244-2026-09-10T10:19:29.566015-05:00,1247244-20100210658,69030.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1244987,ocds-dgv273-seacev3-1244987-2026-09-10T10:19:29.407522-05:00,1244987-1829143,195055.99,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1243343,ocds-dgv273-seacev3-1243343-2026-09-10T10:19:29.373478-05:00,1243343-1828554,130000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1239475,ocds-dgv273-seacev3-1239475-2026-09-10T10:19:29.286446-05:00,1239475-10239463610,649000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1239475,ocds-dgv273-seacev3-1239475-2026-09-10T10:19:29.286446-05:00,1239475-10801746000,289000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1239475,ocds-dgv273-seacev3-1239475-2026-09-10T10:19:29.286446-05:00,1239475-17116738643,56000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1239475,ocds-dgv273-seacev3-1239475-2026-09-10T10:19:29.286446-05:00,1239475-20448139981,221500.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1239475,ocds-dgv273-seacev3-1239475-2026-09-10T10:19:29.286446-05:00,1239475-20527165602,109600.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1239878,ocds-dgv273-seacev3-1239878-2026-09-10T10:19:29.218164-05:00,1239878-1829843,7208983.13,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1242660,ocds-dgv273-seacev3-1242660-2026-09-10T10:19:22.900882-05:00,1242660-20100365341,55224.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1241890,ocds-dgv273-seacev3-1241890-2026-09-10T10:19:22.463060-05:00,1241890-20612056341,76898.64,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1243280,ocds-dgv273-seacev3-1243280-2026-09-10T10:19:22.025748-05:00,1243280-1827141,360308.86,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1242096,ocds-dgv273-seacev3-1242096-2026-09-10T10:19:21.936758-05:00,1242096-10452463020,52000.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1241637,ocds-dgv273-seacev3-1241637-2026-09-10T10:19:21.921255-05:00,1241637-20557719874,421336.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1235225,ocds-dgv273-seacev3-1235225-2026-09-10T10:19:21.816996-05:00,1235225-20492213552,595000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-243393-20,ocds-dgv273-seacev3-2026-243393-20-2026-09-10T10:19:21.700993-05:00,1244293-L0609016743,2504.46,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1242199,ocds-dgv273-seacev3-1242199-2026-09-10T10:19:21.564749-05:00,1242199-1825721,450000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1242764,ocds-dgv273-seacev3-1242764-2026-09-10T10:19:21.357283-05:00,1242764-1826267,140600.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1242415,ocds-dgv273-seacev3-1242415-2026-09-10T10:19:21.114603-05:00,1242415-20609383284,81532.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1240474,ocds-dgv273-seacev3-1240474-2026-09-10T10:19:21.099316-05:00,1240474-20610692690,186000.0,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1245255,ocds-dgv273-seacev3-1245255-2026-09-10T10:19:21.073836-05:00,1245255-1825634,266219.8,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1242141,ocds-dgv273-seacev3-1242141-2026-09-10T10:19:21.045646-05:00,1242141-1826882,1890994.71,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1241831,ocds-dgv273-seacev3-1241831-2026-09-10T10:19:20.954617-05:00,1241831-10167093529,297000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-2409-143,ocds-dgv273-seacev3-2026-2409-143-2026-09-10T10:19:20.940925-05:00,1240216-20611250402,68999.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1241477,ocds-dgv273-seacev3-1241477-2026-09-10T10:19:20.924183-05:00,1241477-1825012,423852.79,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1239564,ocds-dgv273-seacev3-1239564-2026-09-10T10:19:20.911131-05:00,1239564-20504312403,63321.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1241525,ocds-dgv273-seacev3-1241525-2026-09-10T10:19:20.587358-05:00,1241525-1824635,567311.07,PEN,Nuevos Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1243103,ocds-dgv273-seacev3-1243103-2026-09-10T10:19:19.883504-05:00,1243103-1828948,1613539.4,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1238443,ocds-dgv273-seacev3-1238443-2026-09-10T10:19:19.862183-05:00,1238443-20511037001,111500.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1243877,ocds-dgv273-seacev3-1243877-2026-09-10T10:19:19.783318-05:00,1243877-20606812290,94950.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1238797,ocds-dgv273-seacev3-1238797-2026-09-10T10:19:19.630266-05:00,1238797-20517651509,611419.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1243735,ocds-dgv273-seacev3-1243735-2026-09-10T10:19:19.252871-05:00,1243735-1829206,1618835.04,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1242641,ocds-dgv273-seacev3-1242641-2026-09-10T10:19:19.211653-05:00,1242641-1829087,950448.84,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1243441,ocds-dgv273-seacev3-1243441-2026-09-10T10:19:19.023314-05:00,1243441-20612385361,80000.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1243284,ocds-dgv273-seacev3-1243284-2026-09-10T10:19:18.996968-05:00,1243284-20610732543,377000.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1238260,ocds-dgv273-seacev3-1238260-2026-09-10T10:19:18.908357-05:00,1238260-20564500845,60873.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1244039,ocds-dgv273-seacev3-1244039-2026-09-10T10:19:18.888007-05:00,1244039-1828174,571643.24,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1242455,ocds-dgv273-seacev3-1242455-2026-09-10T10:19:18.859073-05:00,1242455-20600036379,65000.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1242856,ocds-dgv273-seacev3-1242856-2026-09-10T10:19:18.787697-05:00,1242856-20155695901,93600.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1243120,ocds-dgv273-seacev3-1243120-2026-09-10T10:19:18.690131-05:00,1243120-20448283322,42237.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1238547,ocds-dgv273-seacev3-1238547-2026-09-10T10:19:18.626387-05:00,1238547-20612898201,149899.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1236665,ocds-dgv273-seacev3-1236665-2026-09-10T10:19:18.612467-05:00,1236665-20609470012,114293.45,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1238073,ocds-dgv273-seacev3-1238073-2026-09-10T10:19:18.407138-05:00,1238073-10729503083,304889.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1244621,ocds-dgv273-seacev3-1244621-2026-09-10T10:19:17.251831-05:00,1244621-1828725,299861.51,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1241008,ocds-dgv273-seacev3-1241008-2026-09-10T10:19:17.013157-05:00,1241008-1828278,1391778.51,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1247653,ocds-dgv273-seacev3-1247653-2026-09-09T10:24:35.955930-05:00,1247653-1828682,5217707.47,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1241232,ocds-dgv273-seacev3-1241232-2026-09-09T10:24:34.598780-05:00,1241232-20614801761,385440.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1243702,ocds-dgv273-seacev3-1243702-2026-09-09T10:24:34.552941-05:00,1243702-1828177,484500.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1242687,ocds-dgv273-seacev3-1242687-2026-09-09T10:24:34.469904-05:00,1242687-20600111150,56878.22,PEN,Soles,2026-08-28T22:52:29-05:00
ocds-dgv273-seacev3-1243115,ocds-dgv273-seacev3-1243115-2026-09-09T10:24:34.170225-05:00,1243115-20502794648,9877011.6,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1243115,ocds-dgv273-seacev3-1243115-2026-09-09T10:24:34.170225-05:00,1243115-20614574985,340000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1240356,ocds-dgv273-seacev3-1240356-2026-09-09T10:24:34.156629-05:00,1240356-20600995902,470700.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1239352,ocds-dgv273-seacev3-1239352-2026-09-09T10:24:34.127771-05:00,1239352-1823398,144231.84,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1238777,ocds-dgv273-seacev3-1238777-2026-09-09T10:24:34.011782-05:00,1238777-1828943,5748274.16,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1245284,ocds-dgv273-seacev3-1245284-2026-09-09T10:24:33.751704-05:00,1245284-1826047,3426324.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1245329,ocds-dgv273-seacev3-1245329-2026-09-09T10:24:33.711865-05:00,1245329-1827383,1710698.53,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1245329,ocds-dgv273-seacev3-1245329-2026-09-09T10:24:33.711865-05:00,1245329-1827397,1733879.8,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1240624,ocds-dgv273-seacev3-1240624-2026-09-09T10:24:33.683752-05:00,1240624-1827240,327972.15,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1243940,ocds-dgv273-seacev3-1243940-2026-09-09T10:24:33.585758-05:00,1243940-1828666,1084089.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244338,ocds-dgv273-seacev3-1244338-2026-09-09T10:24:33.384959-05:00,1244338-1828542,79858.44,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1243802,ocds-dgv273-seacev3-1243802-2026-09-09T10:24:33.365355-05:00,1243802-20613905058,68400.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1241438,ocds-dgv273-seacev3-1241438-2026-09-09T10:24:33.191739-05:00,1241438-10296175167,50720.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1243809,ocds-dgv273-seacev3-1243809-2026-09-09T10:24:32.631728-05:00,1243809-20564007707,47500.0,PEN,Nuevos Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1240462,ocds-dgv273-seacev3-1240462-2026-09-09T10:24:32.315261-05:00,1240462-20470358484,300300.0,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1240067,ocds-dgv273-seacev3-1240067-2026-09-09T10:24:32.008623-05:00,1240067-20449458436,65236.0,PEN,Soles,2026-08-19T15:49:59-05:00
ocds-dgv273-seacev3-1241382,ocds-dgv273-seacev3-1241382-2026-09-09T10:24:31.882679-05:00,1241382-1824333,1953292.36,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1244458,ocds-dgv273-seacev3-1244458-2026-09-09T10:24:31.677478-05:00,1244458-20611043873,350500.0,PEN,Soles,2026-09-07T15:59:29-05:00
ocds-dgv273-seacev3-1242108,ocds-dgv273-seacev3-1242108-2026-09-09T10:24:31.446541-05:00,1242108-1825939,4303126.66,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1240945,ocds-dgv273-seacev3-1240945-2026-09-09T10:24:31.243886-05:00,1240945-1828371,441466.84,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1242998,ocds-dgv273-seacev3-1242998-2026-09-09T10:24:30.662454-05:00,1242998-20614718251,63135.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1242583,ocds-dgv273-seacev3-1242583-2026-09-09T10:24:30.648100-05:00,1242583-10181337341,58850.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1238769,ocds-dgv273-seacev3-1238769-2026-09-09T10:24:30.058652-05:00,1238769-20564091813,231012.72,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1244955,ocds-dgv273-seacev3-1244955-2026-09-09T10:24:30.019891-05:00,1244955-10012156630,504000.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1242790,ocds-dgv273-seacev3-1242790-2026-09-09T10:24:29.752366-05:00,1242790-1828567,2548377.69,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244779,ocds-dgv273-seacev3-1244779-2026-09-09T10:24:29.353442-05:00,1244779-20603690240,63904.5,PEN,Nuevos Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1242125,ocds-dgv273-seacev3-1242125-2026-09-09T10:24:29.277552-05:00,1242125-1825603,499995.22,PEN,Soles,2026-08-31T00:00:00-05:00
