ocid,compiledRelease/id,compiledRelease/awards/0/id,compiledRelease/awards/0/value/amount,compiledRelease/awards/0/value/currency,compiledRelease/awards/0/value/currencyName,compiledRelease/awards/0/date
ocds-dgv273-seacev3-1236483,ocds-dgv273-seacev3-1236483-2026-08-13T10:28:36.126475-05:00,1236483-20562640194,472000.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-2377-8,ocds-dgv273-seacev3-2026-2377-8-2026-08-13T10:28:35.380102-05:00,1233321-20601248647,95580.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1235403,ocds-dgv273-seacev3-1235403-2026-08-13T10:28:34.910929-05:00,1235403-20509585661,82270.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-10455-1,ocds-dgv273-seacev3-2026-10455-1-2026-08-13T10:28:34.071663-05:00,1231827-20494838568,260000.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1231247,ocds-dgv273-seacev3-1231247-2026-08-13T10:28:33.952810-05:00,1231247-10436931862,78220.34,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1232990,ocds-dgv273-seacev3-1232990-2026-08-13T10:28:33.765627-05:00,1232990-10415482502,71180.4,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-200282-3,ocds-dgv273-seacev3-2026-200282-3-2026-08-13T10:28:33.522098-05:00,1232261-20610677283,63550.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1234297,ocds-dgv273-seacev3-1234297-2026-08-13T10:28:28.467163-05:00,1234297-1816512,76000.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1231946,ocds-dgv273-seacev3-1231946-2026-08-13T10:28:28.296547-05:00,1231946-1814461,100055.75,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1236220,ocds-dgv273-seacev3-1236220-2026-08-13T10:28:28.195585-05:00,1236220-1815726,2458615.04,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1235064,ocds-dgv273-seacev3-1235064-2026-08-13T10:28:27.569239-05:00,1235064-1817909,155113.57,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1232952,ocds-dgv273-seacev3-1232952-2026-08-13T10:28:27.262836-05:00,1232952-20505935684,79547.25,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1233231,ocds-dgv273-seacev3-1233231-2026-08-13T10:28:26.852351-05:00,1233231-20609932636,159600.0,PEN,Nuevos Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1234359,ocds-dgv273-seacev3-1234359-2026-08-13T10:28:26.391759-05:00,1234359-20552452314,269850.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1234360,ocds-dgv273-seacev3-1234360-2026-08-13T10:28:26.378522-05:00,1234360-20539472390,317760.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1231891,ocds-dgv273-seacev3-1231891-2026-08-13T10:28:25.486446-05:00,1231891-1813553,464916.57,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1232358,ocds-dgv273-seacev3-1232358-2026-08-13T10:28:24.630853-05:00,1232358-10422958440,126500.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1232339,ocds-dgv273-seacev3-1232339-2026-08-13T10:28:24.616131-05:00,1232339-20511037001,169528.24,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1239403,ocds-dgv273-seacev3-1239403-2026-08-13T10:28:24.484360-05:00,1239403-10478847896,60000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1237237,ocds-dgv273-seacev3-1237237-2026-08-13T10:28:23.885262-05:00,1237237-10701384585,30000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1230336,ocds-dgv273-seacev3-1230336-2026-08-13T10:28:22.941958-05:00,1230336-1810906,1941922.47,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1232472,ocds-dgv273-seacev3-1232472-2026-08-13T10:28:22.351902-05:00,1232472-20603787332,270000.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1230516,ocds-dgv273-seacev3-1230516-2026-08-13T10:28:22.254657-05:00,1230516-1814458,3490786.07,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-200019-75,ocds-dgv273-seacev3-2026-200019-75-2026-08-13T10:28:22.126855-05:00,1230574-20613523767,90192.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1231382,ocds-dgv273-seacev3-1231382-2026-08-13T10:28:21.941602-05:00,1231382-20408148929,145060.0,PEN,Nuevos Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1231686,ocds-dgv273-seacev3-1231686-2026-08-13T10:28:17.088560-05:00,1231686-20602734740,115000.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-1608-3,ocds-dgv273-seacev3-2026-1608-3-2026-08-13T10:28:16.940312-05:00,1215163-20396543185,94449.6,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-1608-3,ocds-dgv273-seacev3-2026-1608-3-2026-08-13T10:28:16.940312-05:00,1215163-20514345440,124488.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1234450,ocds-dgv273-seacev3-1234450-2026-08-13T10:28:16.858582-05:00,1234450-20155695901,126350.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1234696,ocds-dgv273-seacev3-1234696-2026-08-13T10:28:15.549883-05:00,1234696-20172627421,259700.0,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1237261,ocds-dgv273-seacev3-1237261-2026-08-13T10:28:13.732902-05:00,1237261-10734763034,20000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-1947-375,ocds-dgv273-seacev3-2026-1947-375-2026-08-13T10:28:13.662043-05:00,1231816-20571573645,114990.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1233196,ocds-dgv273-seacev3-1233196-2026-08-13T10:28:13.506188-05:00,1233196-10456051991,93299.6,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1233878,ocds-dgv273-seacev3-1233878-2026-08-13T10:28:12.744779-05:00,1233878-10088859346,295942.4,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1230868,ocds-dgv273-seacev3-1230868-2026-08-13T10:28:11.173032-05:00,1230868-20602963846,64915.09,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1230655,ocds-dgv273-seacev3-1230655-2026-08-13T10:28:10.254649-05:00,1230655-10413835521,226800.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1231801,ocds-dgv273-seacev3-1231801-2026-08-13T10:28:06.084449-05:00,1231801-20529271884,310275.78,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1237753,ocds-dgv273-seacev3-1237753-2026-08-13T10:28:05.462453-05:00,1237753-10717409910,45500.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1237585,ocds-dgv273-seacev3-1237585-2026-08-13T10:28:05.314297-05:00,1237585-10282811346,99985.04,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1235368,ocds-dgv273-seacev3-1235368-2026-08-13T10:28:03.904368-05:00,1235368-20615276732,25200.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1233537,ocds-dgv273-seacev3-1233537-2026-08-13T10:28:03.383494-05:00,1233537-10028356086,87360.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1232146,ocds-dgv273-seacev3-1232146-2026-08-13T10:28:02.400437-05:00,1232146-20609174073,95360.0,PEN,Nuevos Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1224279,ocds-dgv273-seacev3-1224279-2026-08-13T10:28:02.297618-05:00,1224279-20568299389,467989.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-10370-23,ocds-dgv273-seacev3-2026-10370-23-2026-08-13T10:28:01.266888-05:00,1232434-10053529165,60000.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1232557,ocds-dgv273-seacev3-1232557-2026-08-13T10:28:01.037040-05:00,1232557-20604383740,200554.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-1003001687-14,ocds-dgv273-seacev3-2026-1003001687-14-2026-08-13T10:28:00.561295-05:00,1232178-10230038321,128666.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1232936,ocds-dgv273-seacev3-1232936-2026-08-13T10:27:54.852078-05:00,1232936-20550770025,76145.4,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1235890,ocds-dgv273-seacev3-1235890-2026-08-13T10:27:54.441451-05:00,1235890-1818143,417453.21,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1233896,ocds-dgv273-seacev3-1233896-2026-08-13T10:27:54.083569-05:00,1233896-10741721240,65400.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1230681,ocds-dgv273-seacev3-1230681-2026-08-13T10:27:53.352654-05:00,1230681-20559644243,124734.75,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1234276,ocds-dgv273-seacev3-1234276-2026-08-13T10:27:51.820511-05:00,1234276-20610757694,90860.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1233775,ocds-dgv273-seacev3-1233775-2026-08-13T10:27:51.561758-05:00,1233775-20454158050,138600.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1235570,ocds-dgv273-seacev3-1235570-2026-08-13T10:27:50.038852-05:00,1235570-20405629829,175480.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1229523,ocds-dgv273-seacev3-1229523-2026-08-13T10:27:49.357130-05:00,1229523-1814345,2151473.61,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1229605,ocds-dgv273-seacev3-1229605-2026-08-13T10:27:49.318376-05:00,1229605-1814606,198100.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-232347-20,ocds-dgv273-seacev3-2026-232347-20-2026-08-13T10:27:49.089792-05:00,1237722-10407276162,50000.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1237803,ocds-dgv273-seacev3-1237803-2026-08-13T10:27:43.293243-05:00,1237803-20612892165,69100.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1236129,ocds-dgv273-seacev3-1236129-2026-08-13T10:27:43.028798-05:00,1236129-20612348708,75300.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-2026-1593-2,ocds-dgv273-seacev3-2026-1593-2-2026-08-13T10:27:41.791164-05:00,1233843-20525863728,165345.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1234058,ocds-dgv273-seacev3-1234058-2026-08-13T10:27:41.398861-05:00,1234058-20484204196,107580.71,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1231425,ocds-dgv273-seacev3-1231425-2026-08-13T10:27:40.282181-05:00,1231425-20521613042,52100.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1234532,ocds-dgv273-seacev3-1234532-2026-08-13T10:27:40.206817-05:00,1234532-20601126916,378000.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1235938,ocds-dgv273-seacev3-1235938-2026-08-13T10:27:38.974679-05:00,1235938-20100139848,387571.2,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1230209,ocds-dgv273-seacev3-1230209-2026-08-13T10:27:38.466058-05:00,1230209-20100863023,74200.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1231978,ocds-dgv273-seacev3-1231978-2026-08-13T10:27:38.054024-05:00,1231978-20480430621,96500.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1231651,ocds-dgv273-seacev3-1231651-2026-08-13T10:27:37.736026-05:00,1231651-20605679774,68799.0,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1230818,ocds-dgv273-seacev3-1230818-2026-08-13T10:27:31.117696-05:00,1230818-1811899,437969.83,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1233336,ocds-dgv273-seacev3-1233336-2026-08-13T10:27:30.739495-05:00,1233336-1815299,1475000.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-105388-2,ocds-dgv273-seacev3-2026-105388-2-2026-08-13T10:27:30.108353-05:00,1236435-10403439661,211140.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1237679,ocds-dgv273-seacev3-1237679-2026-08-13T10:27:29.907476-05:00,1237679-1816585,491849.2,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1230921,ocds-dgv273-seacev3-1230921-2026-08-13T10:27:29.595672-05:00,1230921-20538541762,69000.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1235188,ocds-dgv273-seacev3-1235188-2026-08-13T10:27:29.277203-05:00,1235188-10453981130,99715.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1233220,ocds-dgv273-seacev3-1233220-2026-08-13T10:27:28.853244-05:00,1233220-20604662657,133450.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1239953,ocds-dgv273-seacev3-1239953-2026-08-13T10:27:28.805137-05:00,1239953-20100032458,13500.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1236717,ocds-dgv273-seacev3-1236717-2026-08-13T10:27:28.462086-05:00,1236717-20516809524,95000.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1239275,ocds-dgv273-seacev3-1239275-2026-08-13T10:27:26.903405-05:00,1239275-20601539749,318000.0,PEN,Soles,2026-08-11T12:18:52-05:00
ocds-dgv273-seacev3-1235957,ocds-dgv273-seacev3-1235957-2026-08-13T10:27:26.814677-05:00,1235957-1815713,966961.57,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1231148,ocds-dgv273-seacev3-1231148-2026-08-13T10:27:26.170271-05:00,1231148-10410081801,74951.5,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1231230,ocds-dgv273-seacev3-1231230-2026-08-13T10:27:25.773458-05:00,1231230-1812525,805418.92,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1231325,ocds-dgv273-seacev3-1231325-2026-08-13T10:27:25.405013-05:00,1231325-1814398,99000.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1234719,ocds-dgv273-seacev3-1234719-2026-08-12T10:30:46.648619-05:00,1234719-10167781344,3000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-1886-26,ocds-dgv273-seacev3-2026-1886-26-2026-08-12T10:30:46.200374-05:00,1232931-10282916563,76000.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-1886-26,ocds-dgv273-seacev3-2026-1886-26-2026-08-12T10:30:46.200374-05:00,1232931-20509860981,139107.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-1886-26,ocds-dgv273-seacev3-2026-1886-26-2026-08-12T10:30:46.200374-05:00,1232931-20559644243,41500.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-1886-26,ocds-dgv273-seacev3-2026-1886-26-2026-08-12T10:30:46.200374-05:00,1232931-20601088585,63000.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1235453,ocds-dgv273-seacev3-1235453-2026-08-12T10:30:46.112590-05:00,1235453-10469288400,79500.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1233189,ocds-dgv273-seacev3-1233189-2026-08-12T10:30:44.874376-05:00,1233189-10239343410,78912.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1236320,ocds-dgv273-seacev3-1236320-2026-08-12T10:30:42.713224-05:00,1236320-10735903263,237600.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1235767,ocds-dgv273-seacev3-1235767-2026-08-12T10:30:42.646895-05:00,1235767-L9000033002,3640.0,USD,Dólar Norteamericano,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1235986,ocds-dgv273-seacev3-1235986-2026-08-12T10:30:42.581425-05:00,1235986-1816609,425904.34,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1235463,ocds-dgv273-seacev3-1235463-2026-08-12T10:30:42.474603-05:00,1235463-20610306315,100000.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1233519,ocds-dgv273-seacev3-1233519-2026-08-12T10:30:42.112675-05:00,1233519-20611155175,61000.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1236231,ocds-dgv273-seacev3-1236231-2026-08-12T10:30:41.902484-05:00,1236231-10470923577,144000.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1235818,ocds-dgv273-seacev3-1235818-2026-08-12T10:30:41.797219-05:00,1235818-20504312403,85360.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1233299,ocds-dgv273-seacev3-1233299-2026-08-12T10:30:41.459060-05:00,1233299-10239343410,52800.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-2543-883,ocds-dgv273-seacev3-2026-2543-883-2026-08-12T10:30:41.337174-05:00,1232203-20515352199,170120.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1237429,ocds-dgv273-seacev3-1237429-2026-08-12T10:30:41.245575-05:00,1237429-10292280331,48120.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1237303,ocds-dgv273-seacev3-1237303-2026-08-12T10:30:41.162168-05:00,1237303-L9000033025,1883520.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1231264,ocds-dgv273-seacev3-1231264-2026-08-12T10:30:35.051723-05:00,1231264-1812580,66000.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1234976,ocds-dgv273-seacev3-1234976-2026-08-12T10:30:34.000812-05:00,1234976-L9000033021,264000.0,USD,Dólar Norteamericano,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1235590,ocds-dgv273-seacev3-1235590-2026-08-12T10:30:33.659242-05:00,1235590-20600441028,67675.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-200140-4,ocds-dgv273-seacev3-2026-200140-4-2026-08-12T10:30:33.459721-05:00,1232155-20418896915,274566.02,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1234225,ocds-dgv273-seacev3-1234225-2026-08-12T10:30:32.403987-05:00,1234225-20529476265,60863.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1233572,ocds-dgv273-seacev3-1233572-2026-08-12T10:30:32.054797-05:00,1233572-1815923,1043269.94,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1236238,ocds-dgv273-seacev3-1236238-2026-08-12T10:30:31.244533-05:00,1236238-1818473,73500.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1234792,ocds-dgv273-seacev3-1234792-2026-08-12T10:30:30.966925-05:00,1234792-10097832281,5000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1235474,ocds-dgv273-seacev3-1235474-2026-08-12T10:30:30.633182-05:00,1235474-20610763970,62122.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1232343,ocds-dgv273-seacev3-1232343-2026-08-12T10:30:29.943572-05:00,1232343-20100018625,29760.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1233109,ocds-dgv273-seacev3-1233109-2026-08-12T10:30:29.577584-05:00,1233109-20574706409,115300.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1229206,ocds-dgv273-seacev3-1229206-2026-08-12T10:30:29.437098-05:00,1229206-20454434693,57511.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1231506,ocds-dgv273-seacev3-1231506-2026-08-12T10:30:29.230646-05:00,1231506-1812809,295000.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1234427,ocds-dgv273-seacev3-1234427-2026-08-12T10:30:23.997702-05:00,1234427-10775306454,1361705.15,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1234881,ocds-dgv273-seacev3-1234881-2026-08-12T10:30:23.897791-05:00,1234881-20271779721,76971.9,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1230592,ocds-dgv273-seacev3-1230592-2026-08-12T10:30:23.091062-05:00,1230592-20607959430,78725.0,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1233173,ocds-dgv273-seacev3-1233173-2026-08-12T10:30:22.528401-05:00,1233173-20603234279,570742.06,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1233680,ocds-dgv273-seacev3-1233680-2026-08-12T10:30:20.361435-05:00,1233680-20526944934,140012.0,PEN,Soles,2026-07-30T13:56:37-05:00
ocds-dgv273-seacev3-1232734,ocds-dgv273-seacev3-1232734-2026-08-12T10:30:19.129251-05:00,1232734-20533210385,55500.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1231341,ocds-dgv273-seacev3-1231341-2026-08-12T10:30:18.903989-05:00,1231341-20611230100,80000.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1231829,ocds-dgv273-seacev3-1231829-2026-08-12T10:30:18.190088-05:00,1231829-20489666325,81000.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1232408,ocds-dgv273-seacev3-1232408-2026-08-12T10:30:17.788161-05:00,1232408-20559644243,102450.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1231548,ocds-dgv273-seacev3-1231548-2026-08-12T10:30:12.774893-05:00,1231548-20606497785,3232440.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-1886-23,ocds-dgv273-seacev3-2026-1886-23-2026-08-12T10:30:12.579056-05:00,1233061-20611043873,185000.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1232448,ocds-dgv273-seacev3-1232448-2026-08-12T10:30:12.127783-05:00,1232448-20613474961,94300.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1233578,ocds-dgv273-seacev3-1233578-2026-08-12T10:30:11.488199-05:00,1233578-1817402,519215.21,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1232705,ocds-dgv273-seacev3-1232705-2026-08-12T10:30:11.121309-05:00,1232705-20490332490,61346.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1232488,ocds-dgv273-seacev3-1232488-2026-08-12T10:30:10.992670-05:00,1232488-20603988974,53553.57,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1231807,ocds-dgv273-seacev3-1231807-2026-08-12T10:30:10.441504-05:00,1231807-20604893730,210000.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1234105,ocds-dgv273-seacev3-1234105-2026-08-12T10:30:08.414556-05:00,1234105-20601011736,110516.22,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1232726,ocds-dgv273-seacev3-1232726-2026-08-12T10:30:07.941401-05:00,1232726-1813905,282500.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-2026-15-13,ocds-dgv273-seacev3-2026-15-13-2026-08-12T10:30:04.750909-05:00,1220142-20332970411,183321.31,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1230748,ocds-dgv273-seacev3-1230748-2026-08-12T10:30:01.153133-05:00,1230748-20602527876,124713.73,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1237153,ocds-dgv273-seacev3-1237153-2026-08-12T10:30:00.768044-05:00,1237153-20601567572,169858.19,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1234300,ocds-dgv273-seacev3-1234300-2026-08-12T10:30:00.014513-05:00,1234300-10093435007,1980000.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1234319,ocds-dgv273-seacev3-1234319-2026-08-12T10:29:59.978867-05:00,1234319-20606367334,54590.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1234957,ocds-dgv273-seacev3-1234957-2026-08-12T10:29:59.145426-05:00,1234957-20611213191,81643.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1233446,ocds-dgv273-seacev3-1233446-2026-08-12T10:29:57.159605-05:00,1233446-20563978091,116400.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1236036,ocds-dgv273-seacev3-1236036-2026-08-12T10:29:56.991876-05:00,1236036-1816369,223515.6,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1231795,ocds-dgv273-seacev3-1231795-2026-08-12T10:29:56.385958-05:00,1231795-1814932,187684.39,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1230370,ocds-dgv273-seacev3-1230370-2026-08-12T10:29:55.974817-05:00,1230370-10472154988,61940.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1230370,ocds-dgv273-seacev3-1230370-2026-08-12T10:29:55.974817-05:00,1230370-20601937515,81880.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1231997,ocds-dgv273-seacev3-1231997-2026-08-12T10:29:55.809343-05:00,1231997-20600360389,294247.5,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1230708,ocds-dgv273-seacev3-1230708-2026-08-12T10:29:55.698572-05:00,1230708-10013347986,92268.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1235520,ocds-dgv273-seacev3-1235520-2026-08-12T10:29:50.573304-05:00,1235520-20601347386,204500.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1237356,ocds-dgv273-seacev3-1237356-2026-08-12T10:29:50.163318-05:00,1237356-20553008795,29492499.54,PEN,Soles,2026-08-03T00:00:00-05:00
