ocid,compiledRelease/id,compiledRelease/awards/0/id,compiledRelease/awards/0/value/amount,compiledRelease/awards/0/value/currency,compiledRelease/awards/0/value/currencyName,compiledRelease/awards/0/date
ocds-dgv273-seacev3-2026-2362-9,ocds-dgv273-seacev3-2026-2362-9-2026-08-06T10:26:47.437256-05:00,1222393-20100295891,885007.44,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1228499,ocds-dgv273-seacev3-1228499-2026-08-06T10:26:47.314126-05:00,1228499-1809606,229300.54,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-1339-26,ocds-dgv273-seacev3-2026-1339-26-2026-08-06T10:26:46.868111-05:00,1225361-20554329617,298606.49,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-1222996,ocds-dgv273-seacev3-1222996-2026-08-06T10:26:46.606134-05:00,1222996-20611485281,62950.0,PEN,Soles,2026-06-24T00:00:00-05:00
ocds-dgv273-seacev3-1229570,ocds-dgv273-seacev3-1229570-2026-08-06T10:26:46.406973-05:00,1229570-20601829607,169900.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1226486,ocds-dgv273-seacev3-1226486-2026-08-06T10:26:46.319090-05:00,1226486-20536598708,157290.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1226670,ocds-dgv273-seacev3-1226670-2026-08-06T10:26:46.160224-05:00,1226670-1810010,1190216.27,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1226359,ocds-dgv273-seacev3-1226359-2026-08-06T10:26:46.012742-05:00,1226359-1809129,67796.61,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1222567,ocds-dgv273-seacev3-1222567-2026-08-06T10:26:45.972885-05:00,1222567-1810420,2097700.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1224480,ocds-dgv273-seacev3-1224480-2026-08-06T10:26:45.819576-05:00,1224480-1806648,299484.0,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1222810,ocds-dgv273-seacev3-1222810-2026-08-06T10:26:45.779976-05:00,1222810-1807050,1718085.59,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1221307,ocds-dgv273-seacev3-1221307-2026-08-06T10:26:45.695238-05:00,1221307-20605641939,249900.0,PEN,Nuevos Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-1229436,ocds-dgv273-seacev3-1229436-2026-08-06T10:26:45.656380-05:00,1229436-20108983583,68400.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1228425,ocds-dgv273-seacev3-1228425-2026-08-06T10:26:45.603452-05:00,1228425-20606893508,108539.0,PEN,Soles,2026-07-09T20:31:45-05:00
ocds-dgv273-seacev3-1229648,ocds-dgv273-seacev3-1229648-2026-08-06T10:26:40.435412-05:00,1229648-20452349915,57996.4,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1229939,ocds-dgv273-seacev3-1229939-2026-08-06T10:26:39.803802-05:00,1229939-1808251,54324.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1229094,ocds-dgv273-seacev3-1229094-2026-08-06T10:26:37.585130-05:00,1229094-20609291321,261060.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1230343,ocds-dgv273-seacev3-1230343-2026-08-06T10:26:37.532352-05:00,1230343-1808847,758879.5,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1224186,ocds-dgv273-seacev3-1224186-2026-08-06T10:26:35.511628-05:00,1224186-1809493,72770.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1229948,ocds-dgv273-seacev3-1229948-2026-08-06T10:26:35.328828-05:00,1229948-20490593293,403507.5,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1224498,ocds-dgv273-seacev3-1224498-2026-08-06T10:26:35.278401-05:00,1224498-1804858,937763.3,PEN,Soles,2026-06-23T00:00:00-05:00
ocds-dgv273-seacev3-1228521,ocds-dgv273-seacev3-1228521-2026-08-06T10:26:35.128574-05:00,1228521-20608508059,70432.0,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1223497,ocds-dgv273-seacev3-1223497-2026-08-06T10:26:34.751384-05:00,1223497-20451400241,92702.0,PEN,Soles,2026-06-25T00:00:00-05:00
ocds-dgv273-seacev3-1225688,ocds-dgv273-seacev3-1225688-2026-08-06T10:26:34.638464-05:00,1225688-20601516064,62114.0,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1229480,ocds-dgv273-seacev3-1229480-2026-08-06T10:26:34.608853-05:00,1229480-20604924813,104125.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1229156,ocds-dgv273-seacev3-1229156-2026-08-06T10:26:34.544367-05:00,1229156-1810833,3232113.42,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1224528,ocds-dgv273-seacev3-1224528-2026-08-06T10:26:34.473687-05:00,1224528-20155695901,80000.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1225171,ocds-dgv273-seacev3-1225171-2026-08-06T10:26:34.457227-05:00,1225171-20574649090,124000.0,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1228327,ocds-dgv273-seacev3-1228327-2026-08-06T10:26:34.173022-05:00,1228327-20559592855,64152.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1226446,ocds-dgv273-seacev3-1226446-2026-08-06T10:26:33.986168-05:00,1226446-10429524577,69200.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1224196,ocds-dgv273-seacev3-1224196-2026-08-06T10:26:33.928638-05:00,1224196-10436391957,140370.99,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1226480,ocds-dgv273-seacev3-1226480-2026-08-06T10:26:33.778765-05:00,1226480-10411669667,203000.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1228783,ocds-dgv273-seacev3-1228783-2026-08-05T10:26:21.858217-05:00,1228783-1811223,250304.94,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1228209,ocds-dgv273-seacev3-1228209-2026-08-05T10:26:21.197241-05:00,1228209-20615740111,71100.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1226443,ocds-dgv273-seacev3-1226443-2026-08-05T10:26:21.120074-05:00,1226443-10432568101,80000.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1225195,ocds-dgv273-seacev3-1225195-2026-08-05T10:26:20.583661-05:00,1225195-1807518,161700.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1229714,ocds-dgv273-seacev3-1229714-2026-08-05T10:26:20.510539-05:00,1229714-10441790762,143000.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1225433,ocds-dgv273-seacev3-1225433-2026-08-05T10:26:20.448382-05:00,1225433-20501887286,474000.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1228560,ocds-dgv273-seacev3-1228560-2026-08-05T10:26:20.424911-05:00,1228560-20530047335,797118.92,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1222364,ocds-dgv273-seacev3-1222364-2026-08-05T10:26:20.290160-05:00,1222364-20377339461,82000.0,PEN,Soles,2026-06-18T00:00:00-05:00
ocds-dgv273-seacev3-1222364,ocds-dgv273-seacev3-1222364-2026-08-05T10:26:20.290160-05:00,1222364-20603713703,122817.0,PEN,Soles,2026-06-18T00:00:00-05:00
ocds-dgv273-seacev3-1228087,ocds-dgv273-seacev3-1228087-2026-08-05T10:26:20.234213-05:00,1228087-20614979322,64960.0,PEN,Soles,2026-06-30T00:00:00-05:00
ocds-dgv273-seacev3-1225553,ocds-dgv273-seacev3-1225553-2026-08-05T10:26:20.018561-05:00,1225553-10238934694,126250.0,PEN,Soles,2026-06-25T00:00:00-05:00
ocds-dgv273-seacev3-1226823,ocds-dgv273-seacev3-1226823-2026-08-05T10:26:19.943570-05:00,1226823-20606106867,84975.0,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1223507,ocds-dgv273-seacev3-1223507-2026-08-05T10:26:19.734227-05:00,1223507-20603301952,230644.8,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1227254,ocds-dgv273-seacev3-1227254-2026-08-05T10:26:19.601602-05:00,1227254-20608757709,447916.53,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1226458,ocds-dgv273-seacev3-1226458-2026-08-05T10:26:19.576370-05:00,1226458-1804869,12159686.33,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1223944,ocds-dgv273-seacev3-1223944-2026-08-05T10:26:19.420576-05:00,1223944-20448140645,450000.0,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1226132,ocds-dgv273-seacev3-1226132-2026-08-05T10:26:18.709924-05:00,1226132-20486103079,54900.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1226484,ocds-dgv273-seacev3-1226484-2026-08-05T10:26:18.662817-05:00,1226484-10764449032,352440.0,PEN,Soles,2026-06-23T00:00:00-05:00
ocds-dgv273-seacev3-1235424,ocds-dgv273-seacev3-1235424-2026-08-05T10:26:14.921682-05:00,1235424-10424409851,25500.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1229299,ocds-dgv273-seacev3-1229299-2026-08-05T10:26:14.093807-05:00,1229299-10803342411,108790.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1233709,ocds-dgv273-seacev3-1233709-2026-08-05T10:26:13.800543-05:00,1233709-10469607122,54000.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1230003,ocds-dgv273-seacev3-1230003-2026-08-05T10:26:12.067827-05:00,1230003-20511037001,37530.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-1003000667-6,ocds-dgv273-seacev3-2026-1003000667-6-2026-08-05T10:26:10.732152-05:00,1226150-20347237028,211161.6,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1224307,ocds-dgv273-seacev3-1224307-2026-08-05T10:26:10.212612-05:00,1224307-20614144859,150000.0,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1221492,ocds-dgv273-seacev3-1221492-2026-08-05T10:26:09.421940-05:00,1221492-1802451,950000.0,PEN,Soles,2026-06-19T00:00:00-05:00
ocds-dgv273-seacev3-1226433,ocds-dgv273-seacev3-1226433-2026-08-05T10:26:09.397198-05:00,1226433-1814050,2346802.92,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1227025,ocds-dgv273-seacev3-1227025-2026-08-05T10:26:09.075474-05:00,1227025-1807219,85000.0,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1224900,ocds-dgv273-seacev3-1224900-2026-08-05T10:26:08.971197-05:00,1224900-20539061501,48302.4,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1222620,ocds-dgv273-seacev3-1222620-2026-08-05T10:26:08.842020-05:00,1222620-1802589,198000.0,PEN,Soles,2026-06-22T00:00:00-05:00
ocds-dgv273-seacev3-1223632,ocds-dgv273-seacev3-1223632-2026-08-05T10:26:08.727374-05:00,1223632-L0609016880,107630.0,USD,Dólar Norteamericano,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-1223049,ocds-dgv273-seacev3-1223049-2026-08-05T10:26:08.710439-05:00,1223049-10437823851,124590.0,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1223213,ocds-dgv273-seacev3-1223213-2026-08-05T10:26:08.671044-05:00,1223213-20522333051,67170.9,PEN,Soles,2026-06-30T00:00:00-05:00
ocds-dgv273-seacev3-1229061,ocds-dgv273-seacev3-1229061-2026-08-05T10:26:03.168046-05:00,1229061-20604809674,52500.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1230570,ocds-dgv273-seacev3-1230570-2026-08-05T10:25:59.979309-05:00,1230570-1807846,636474.57,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1228536,ocds-dgv273-seacev3-1228536-2026-08-05T10:25:59.226433-05:00,1228536-20606053569,59340.0,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-2026-1331-5,ocds-dgv273-seacev3-2026-1331-5-2026-08-05T10:25:58.983534-05:00,1229824-20606083379,96000.0,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1224782,ocds-dgv273-seacev3-1224782-2026-08-05T10:25:58.298688-05:00,1224782-20600896777,59300.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1228191,ocds-dgv273-seacev3-1228191-2026-08-05T10:25:57.890267-05:00,1228191-1808491,928639.56,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1225544,ocds-dgv273-seacev3-1225544-2026-08-05T10:25:57.688204-05:00,1225544-1806341,409910.1,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-36,ocds-dgv273-seacev3-2026-1952-36-2026-08-05T10:25:50.204587-05:00,1195185-10417862523,60000.0,PEN,Soles,2026-03-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-36,ocds-dgv273-seacev3-2026-1952-36-2026-08-05T10:25:50.204587-05:00,1233292-10088751600,30000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1229782,ocds-dgv273-seacev3-1229782-2026-08-05T10:25:49.759014-05:00,1229782-10456643898,65000.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1229503,ocds-dgv273-seacev3-1229503-2026-08-05T10:25:49.689385-05:00,1229503-20486136830,766147.64,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1228774,ocds-dgv273-seacev3-1228774-2026-08-05T10:25:48.702105-05:00,1228774-1809625,3015082.7,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-200145-0,ocds-dgv273-seacev3-2026-200145-0-2026-08-05T10:25:47.868072-05:00,1206617-1785945,11667721.89,PEN,Soles,2026-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-200145-0,ocds-dgv273-seacev3-2026-200145-0-2026-08-05T10:25:47.868072-05:00,1222105-1804258,11667721.89,PEN,Soles,2026-06-25T00:00:00-05:00
ocds-dgv273-seacev3-1226049,ocds-dgv273-seacev3-1226049-2026-08-05T10:25:47.837426-05:00,1226049-1806362,685784.23,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-96,ocds-dgv273-seacev3-2026-1952-96-2026-08-05T10:25:47.769626-05:00,1230854-10455897195,27000.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-96,ocds-dgv273-seacev3-2026-1952-96-2026-08-05T10:25:47.769626-05:00,1230854-10462862011,27000.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-96,ocds-dgv273-seacev3-2026-1952-96-2026-08-05T10:25:47.769626-05:00,1230854-10763119195,27000.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-10247-36,ocds-dgv273-seacev3-2026-10247-36-2026-08-05T10:25:47.517615-05:00,1229149-20558376946,47422.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1225831,ocds-dgv273-seacev3-1225831-2026-08-05T10:25:47.296748-05:00,1225831-20611499371,77628.0,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1228211,ocds-dgv273-seacev3-1228211-2026-08-05T10:25:46.994577-05:00,1228211-1808225,272000.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1224912,ocds-dgv273-seacev3-1224912-2026-08-05T10:25:46.967940-05:00,1224912-10251852184,49830.0,PEN,Soles,2026-06-23T00:00:00-05:00
ocds-dgv273-seacev3-1227051,ocds-dgv273-seacev3-1227051-2026-08-05T10:25:46.895743-05:00,1227051-20487236081,115000.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1227466,ocds-dgv273-seacev3-1227466-2026-08-05T10:25:46.391881-05:00,1227466-20604062447,82059.61,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1227001,ocds-dgv273-seacev3-1227001-2026-08-05T10:25:39.012246-05:00,1227001-1807183,2005587.12,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-2026-1998-24,ocds-dgv273-seacev3-2026-1998-24-2026-08-05T10:25:38.904900-05:00,1229328-20524858518,99860.6,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1227736,ocds-dgv273-seacev3-1227736-2026-08-05T10:25:38.656359-05:00,1227736-1808596,288622.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1227979,ocds-dgv273-seacev3-1227979-2026-08-05T10:25:38.558168-05:00,1227979-1808236,656520.19,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1228393,ocds-dgv273-seacev3-1228393-2026-08-05T10:25:38.397869-05:00,1228393-10415288820,45000.0,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1225532,ocds-dgv273-seacev3-1225532-2026-08-05T10:25:38.259775-05:00,1225532-1806131,159960.0,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-10450-2,ocds-dgv273-seacev3-2026-10450-2-2026-08-05T10:25:38.145625-05:00,1228101-20612150631,160000.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1222846,ocds-dgv273-seacev3-1222846-2026-08-05T10:25:37.840192-05:00,1222846-1803434,88916.8,PEN,Soles,2026-06-22T00:00:00-05:00
ocds-dgv273-seacev3-2026-2543-330,ocds-dgv273-seacev3-2026-2543-330-2026-08-05T10:25:37.744577-05:00,1229566-20573178760,188787.6,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1226667,ocds-dgv273-seacev3-1226667-2026-08-05T10:25:37.647211-05:00,1226667-20606275961,471000.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1225677,ocds-dgv273-seacev3-1225677-2026-08-05T10:25:37.557594-05:00,1225677-20448752411,68160.0,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1224736,ocds-dgv273-seacev3-1224736-2026-08-05T10:25:37.399767-05:00,1224736-10290832964,296281.89,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-1225001,ocds-dgv273-seacev3-1225001-2026-08-05T10:25:37.283910-05:00,1225001-20544537521,99100.0,PEN,Soles,2026-06-22T00:00:00-05:00
ocds-dgv273-seacev3-1223234,ocds-dgv273-seacev3-1223234-2026-08-05T10:25:37.266174-05:00,1223234-1811093,633250.81,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1225287,ocds-dgv273-seacev3-1225287-2026-08-05T10:25:37.236226-05:00,1225287-20612044598,118000.0,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1224741,ocds-dgv273-seacev3-1224741-2026-08-05T10:25:37.063553-05:00,1224741-20477911111,984946.04,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1228255,ocds-dgv273-seacev3-1228255-2026-08-05T10:25:36.831598-05:00,1228255-20604100608,69840.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1228116,ocds-dgv273-seacev3-1228116-2026-08-05T10:25:36.817517-05:00,1228116-20523933028,63000.0,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1223264,ocds-dgv273-seacev3-1223264-2026-08-05T10:25:36.695179-05:00,1223264-20611011181,52500.0,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-1227387,ocds-dgv273-seacev3-1227387-2026-08-05T10:25:36.673176-05:00,1227387-20607483907,62600.0,PEN,Nuevos Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1224806,ocds-dgv273-seacev3-1224806-2026-08-05T10:25:36.628468-05:00,1224806-1806298,146000.0,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1228476,ocds-dgv273-seacev3-1228476-2026-08-05T10:25:36.396439-05:00,1228476-10464887429,48000.0,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1221293,ocds-dgv273-seacev3-1221293-2026-08-05T10:25:36.382141-05:00,1221293-10765615092,76775.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1227206,ocds-dgv273-seacev3-1227206-2026-08-05T10:25:36.319020-05:00,1227206-1807477,249007.8,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1224207,ocds-dgv273-seacev3-1224207-2026-08-05T10:25:36.252220-05:00,1224207-20606887222,57675.0,PEN,Soles,2026-06-24T00:00:00-05:00
ocds-dgv273-seacev3-1224733,ocds-dgv273-seacev3-1224733-2026-08-05T10:25:36.096934-05:00,1224733-10006829347,78500.0,PEN,Soles,2026-06-30T21:06:05-05:00
ocds-dgv273-seacev3-1222274,ocds-dgv273-seacev3-1222274-2026-08-05T10:25:35.968202-05:00,1222274-1810424,2075700.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1221793,ocds-dgv273-seacev3-1221793-2026-08-05T10:25:35.843247-05:00,1221793-1805107,138000.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1223435,ocds-dgv273-seacev3-1223435-2026-08-05T10:25:35.754225-05:00,1223435-20448592970,103550.0,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1223486,ocds-dgv273-seacev3-1223486-2026-08-05T10:25:35.697579-05:00,1223486-20202578145,76976.05,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1233366,ocds-dgv273-seacev3-1233366-2026-08-05T10:25:31.830432-05:00,1233366-10166878743,27000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1233366,ocds-dgv273-seacev3-1233366-2026-08-05T10:25:31.830432-05:00,1233366-10316649829,27000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1228862,ocds-dgv273-seacev3-1228862-2026-08-05T10:25:31.667755-05:00,1228862-20609536129,822500.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1229311,ocds-dgv273-seacev3-1229311-2026-08-05T10:25:29.345426-05:00,1229311-20609578701,108000.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1222956,ocds-dgv273-seacev3-1222956-2026-08-05T10:25:28.428594-05:00,1222956-1810248,5548181.98,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1228275,ocds-dgv273-seacev3-1228275-2026-08-05T10:25:27.390368-05:00,1228275-20611033665,60000.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-265151-1,ocds-dgv273-seacev3-2026-265151-1-2026-08-05T10:25:27.217172-05:00,1224515-1806414,342127.51,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1221781,ocds-dgv273-seacev3-1221781-2026-08-05T10:25:27.087299-05:00,1221781-20609275252,86000.0,PEN,Soles,2026-06-18T00:00:00-05:00
ocds-dgv273-seacev3-1225760,ocds-dgv273-seacev3-1225760-2026-08-05T10:25:26.773028-05:00,1225760-10053608383,108000.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1227630,ocds-dgv273-seacev3-1227630-2026-08-05T10:25:26.167134-05:00,1227630-20511037001,95844.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1228284,ocds-dgv273-seacev3-1228284-2026-08-05T10:25:26.086911-05:00,1228284-20603482027,83681.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1227256,ocds-dgv273-seacev3-1227256-2026-08-05T10:25:25.923656-05:00,1227256-20103854661,70000.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1227256,ocds-dgv273-seacev3-1227256-2026-08-05T10:25:25.923656-05:00,1227256-20493200942,58800.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1227256,ocds-dgv273-seacev3-1227256-2026-08-05T10:25:25.923656-05:00,1227256-20609987872,47040.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1220327,ocds-dgv273-seacev3-1220327-2026-08-05T10:25:25.803179-05:00,1220327-1803816,1530579.06,PEN,Soles,2026-06-22T00:00:00-05:00
ocds-dgv273-seacev3-1226398,ocds-dgv273-seacev3-1226398-2026-08-05T10:25:25.696464-05:00,1226398-20511037001,489160.0,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1221186,ocds-dgv273-seacev3-1221186-2026-08-05T10:25:25.581818-05:00,1221186-20602561284,59508.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-90,ocds-dgv273-seacev3-2026-1952-90-2026-08-05T10:25:22.439669-05:00,1232636-10738870285,30000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-120,ocds-dgv273-seacev3-2026-1952-120-2026-08-05T10:25:19.207995-05:00,1232616-10726786751,27000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-120,ocds-dgv273-seacev3-2026-1952-120-2026-08-05T10:25:19.207995-05:00,1232616-10742118792,27000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-120,ocds-dgv273-seacev3-2026-1952-120-2026-08-05T10:25:19.207995-05:00,1232616-10755326475,18000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1231084,ocds-dgv273-seacev3-1231084-2026-08-05T10:25:19.148578-05:00,1231084-10446800278,25500.0,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1233751,ocds-dgv273-seacev3-1233751-2026-08-05T10:25:19.089083-05:00,1233751-10105488853,72000.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1237647,ocds-dgv273-seacev3-1237647-2026-08-05T10:25:17.807571-05:00,1237647-10445017014,21000.0,PEN,Nuevos Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1228738,ocds-dgv273-seacev3-1228738-2026-08-05T10:25:17.691780-05:00,1228738-20511037001,115944.22,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1220658,ocds-dgv273-seacev3-1220658-2026-08-05T10:25:16.528037-05:00,1220658-1806677,3047467.26,PEN,Soles,2026-06-30T00:00:00-05:00
